numericID,Progress,Finished,Consent,Age,Gender,Gender_6_TEXT,Male,State,State2,LocalArea,Education,Education_7_TEXT,Employment,Income,Legal_TIME_First_Click,Legal_TIME_Last_Click,Legal_TIME_Page_Submit,Legal_TIME_Click_Count,Legal_Post,Legal_Pubs,Legal_All,NS_Fair,NS_Display,NS_Title,MEDIA,VenueInfo_Contact,VenueInfo_Hourly,ScreenMSG,Counselling_Treat,PC_TIME_First_Click,PC_TIME_Last_Click,PC_TIME_Page_Submit,PC_TIME_Click_Count,PC_Pokies,PC_All,SE_TIME_First_Click,SE_TIME_Last_Click,SE_TIME_Page_Submit,SE_TIME_Click_Count,SE_Pokies,SE_All,MaxBets,Resp_INDV,Resp_SNtwk,Resp_Design,Resp_Venues,Resp_Empl,Resp_Gvmt,Resp_Aust,Cards,Racing,SportsBetting,Dice,SkillGame,Pokies,Bingo,CasinoGames,LotteryScratch,None,Gambl_total,GamblMstDollars,GamblMstCents,PGSI_1,PGSI_2,PGSI_3,PGSI_4,PGSI_5,PGSI_6,PGSI_7,PGSI_8,PGSI_9,PGSI_total,PGSI_class,Gender_quota,Age_quota,Group,Group_N,Control,Brain,Design,Clubs,SpeedInterv,Speed1,Speed2,SpeedFinal,ArticleTime,ArticleTime2,ArticleCheck1,ArticleCheck2,TotalCheck
454,100,TRUE,Yes,30,Male,NA,TRUE,New South Wales,New South Wales,Major City,Postgraduate degree,NA,"Yes, full time","$4,000 - $4,999",4.955,9.257,10.518,6,Slightly Disagree,Disagree,Slightly Disagree,Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,2.093,3.155,17.217,2,Strongly Agree,Agree,2.45,2.931,4.12,2,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,3,0,2,3,0,0,4,2,1,FALSE,15,90,0,Almost always,Most of the time,Most of the time,Almost always,Almost always,Most of the time,Sometimes,Almost always,Most of the time,21,High Risk,Male,25-34,Brain,2,0,1,0,0,122,160,295,462,69.901,9.173,Depression,Correct,Correct
463,100,TRUE,Yes,43,Male,NA,TRUE,New South Wales,New South Wales,Major City,Year 12 or equivalent,NA,"Yes, full time",$800 - $999,6.386,13.955,15.049,3,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,30.428,33.45,34.467,2,Disagree,Disagree,8.624,15.737,16.852,2,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,35-44,Clubs,4,0,0,0,1,101,158,369,563,73.001,NA,Correct,NA,Correct
469,100,TRUE,Yes,26,Female,NA,FALSE,Victoria,Victoria,Major City,Year 11 or equivalent,NA,"Yes, full time",$600 - $799,5.861,29.701,33.87,11,Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,6.354,29.753,31.754,9,Slightly Agree,Agree,1.461,27.986,28.837,9,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,100,50,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,4,Moderate Risk,Female,25-34,Design,3,0,0,1,0,258,603,643,1285,54.647,94.019,Clinic,Correct,Correct
470,100,TRUE,Yes,34,Male,NA,TRUE,Victoria,Victoria,Major City,Postgraduate degree,NA,"Yes, full time",$100 - $199,1.619,18.341,20.023,17,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,1.471,13.062,14.308,13,Strongly Agree,Agree,2.76,15.673,16.942,10,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,5,3,4,2,0,0,0,0,0,FALSE,14,100,100,Most of the time,Most of the time,Sometimes,Most of the time,Almost always,Most of the time,Almost always,Almost always,Most of the time,20,High Risk,Male,25-34,Control,1,1,0,0,0,NA,170,518,764,0,0,Control,Control,CTRL
484,100,TRUE,Yes,35,Male,NA,TRUE,New South Wales,New South Wales,Major City,Postgraduate degree,NA,"Yes, full time","$5,000 or more",6.699,28.732,29.903,12,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,1.687,22.409,23.101,18,Agree,Agree,1.413,29.313,30.285,18,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,0,0,30,0,0,15,0,20,35,FALSE,100,250,0,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,2,Low Risk,Male,35-44,Control,1,1,0,0,0,NA,209,526,750,0,0,Control,Control,CTRL
487,100,TRUE,Yes,75,Male,NA,TRUE,New South Wales,New South Wales,Major City,"A trade, technical certificate or diploma",NA,"No, not employed - not looking for work","$1,250 - $1,499",6.772,19.642,20.872,3,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Agree,Slightly Agree,Slightly Disagree,41.022,46.911,48.832,2,Slightly Disagree,Slightly Disagree,21.42,24.583,26.747,2,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,0,0,0,0,0,0,0,0,12,FALSE,12,15,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Clubs,4,0,0,0,1,130,215,572,809,46.997,34.846,Clinic,Correct,Correct
491,100,TRUE,Yes,31,Female,NA,FALSE,Victoria,Victoria,Major City,"A trade, technical certificate or diploma",NA,"Yes, full time","$1,250 - $1,499",8.424,24.197,29.659,3,Strongly Agree,Slightly Disagree,Slightly Disagree,Disagree,I Don't Know,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,54.385,65.251,66.752,2,Agree,Slightly Agree,28.345,29.431,32.144,2,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Disagree,Slightly Agree,Disagree,Strongly Disagree,Agree,Slightly Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Design,3,0,0,1,0,149,368,781,1241,112.116,NA,Correct,NA,Correct
492,100,TRUE,Yes,53,Female,NA,FALSE,New South Wales,New South Wales,Inner Regional,"A trade, technical certificate or diploma",NA,"Yes, full time","$1,250 - $1,499",3.834,18.68,19.459,19,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,9.898,31.985,32.5,23,Strongly Agree,Strongly Agree,2.99,21.293,22.001,16,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,0,0,0,0,0,0,0,0,3,FALSE,3,12,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,45-54,Brain,2,0,1,0,0,66,130,508,656,51.902,NA,Correct,NA,Correct
494,100,TRUE,Yes,59,Male,NA,TRUE,Victoria,Victoria,Major City,"A trade, technical certificate or diploma",NA,"Yes, casual",Prefer not to say,8.235,17.635,18.942,3,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,14.847,22.359,24.055,2,Strongly Agree,Strongly Agree,9.577,19.033,20.882,2,Agree,Agree,Strongly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Disagree,Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,55-64,Control,1,1,0,0,0,NA,76,514,605,0,0,Control,Control,CTRL
495,100,TRUE,Yes,48,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, full time","$3,500 - $3,999",5.367,16.258,17.45,3,Agree,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,26.526,27.626,31.094,2,Agree,Strongly Agree,337.162,337.92,338.856,2,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,5,0,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,14,High Risk,Male,45-54,Control,1,1,0,0,0,NA,57,715,779,0,0,Control,Control,CTRL
504,100,TRUE,Yes,33,Female,NA,FALSE,Victoria,Victoria,Major City,Postgraduate degree,NA,"No, not employed - not looking for work","$1,500 - $1,999",1.236,15.216,15.901,14,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,21.612,37.173,37.641,14,Strongly Agree,Strongly Agree,13.898,24.723,25.054,10,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Slightly Disagree,Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,100,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Control,1,1,0,0,0,NA,46,522,576,0,0,Control,Control,CTRL
505,100,TRUE,Yes,37,Female,NA,FALSE,New South Wales,New South Wales,Remote,"A trade, technical certificate or diploma",NA,"Yes, casual",$800 - $999,6.183,16.185,17.282,8,Disagree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,4.282,59.462,65.357,10,Slightly Agree,Slightly Agree,2.119,12.24,13.2,10,Slightly Agree,Slightly Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Slightly Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,4,0,0,7,FALSE,11,200,50,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Never,Never,3,Moderate Risk,Female,35-44,Clubs,4,0,0,0,1,87,178,579,764,52.06,NA,Correct,NA,Correct
507,100,TRUE,Yes,48,Female,NA,FALSE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, full time","$2,000 - $2,499",14.091,24.924,25.575,3,Strongly Agree,Agree,Agree,Strongly Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,76.278,83.805,84.54,2,Strongly Agree,Strongly Agree,29.191,30.712,31.553,2,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Slightly Disagree,Strongly Agree,Agree,0,0,0,0,0,0,8,4,48,FALSE,60,100,0,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never,2,Low Risk,Female,45-54,Design,3,0,0,1,0,238,338,668,1047,198.736,NA,Correct,NA,Correct
508,100,TRUE,Yes,44,Female,NA,FALSE,New South Wales,New South Wales,Remote,"A trade, technical certificate or diploma",NA,"Yes, casual",$200 - $299,1.112,21.24,22.142,9,Slightly Disagree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,0.762,11.549,12.299,8,Slightly Disagree,Slightly Disagree,0.845,9.706,10.485,9,Slightly Disagree,Slightly Agree,Strongly Disagree,Strongly Agree,Slightly Disagree,Slightly Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,0,60,0,0,0,30,0,0,0,FALSE,90,100,0,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never,3,Moderate Risk,Female,35-44,Brain,2,0,1,0,0,148,217,1177,1404,47.894,NA,Correct,NA,Correct
509,100,TRUE,Yes,47,Male,NA,TRUE,Victoria,Victoria,Inner Regional,Year 12 or equivalent,NA,"Yes, full time",$800 - $999,1.261,10.959,13.968,22,Strongly Agree,Disagree,Slightly Disagree,Disagree,Disagree,Strongly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,1.916,8.713,9.001,11,Slightly Agree,Slightly Agree,2.181,5.449,5.942,7,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,0,0,1,0,0,0,0,0,0,FALSE,1,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Design,3,0,0,1,0,419,513,532,1056,56.219,NA,Correct,NA,Correct
512,100,TRUE,Yes,30,Female,NA,FALSE,Victoria,Victoria,Major City,Postgraduate degree,NA,"Yes, full time","$1,000 - $1,249",1.843,5.424,6.018,6,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,2.78,5.641,6.756,5,Strongly Agree,Strongly Agree,2.246,4.734,5.29,5,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,0,0,1,0,0,0,0,0,0,FALSE,1,10,10,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,27,High Risk,Female,25-34,Clubs,4,0,0,0,1,81,144,291,455,54.494,3.135,Depression,EpMeds,Failed
513,100,TRUE,Yes,73,Male,NA,TRUE,Victoria,Victoria,Major City,Year 12 or equivalent,NA,"No, not employed - not looking for work",$400 - $599,12.268,29.597,31.388,3,Agree,Disagree,Strongly Disagree,Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,25.122,31.862,33.015,2,Agree,Strongly Agree,19.738,22.555,24.295,2,Agree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Strongly Disagree,Slightly Disagree,Agree,0,0,0,0,0,0,0,0,50,FALSE,50,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Control,1,1,0,0,0,NA,142,555,719,0,0,Control,Control,CTRL
517,100,TRUE,Yes,24,Female,NA,FALSE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, full time","$1,000 - $1,249",37.707,47.203,47.907,14,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,8.511,30.387,31.011,11,Slightly Agree,Slightly Agree,13.049,18.781,19.762,9,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,0,0,2,0,0,0,1,0,0,FALSE,3,19,0,Most of the time,Sometimes,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,14,High Risk,Female,18-24,Design,3,0,0,1,0,165,546,439,992,98.766,NA,Correct,NA,Correct
518,100,TRUE,Yes,55,Female,NA,FALSE,New South Wales,New South Wales,Major City,Postgraduate degree,NA,"No, not employed - looking for work",$300 - $399,23.335,44.739,45.619,4,Strongly Agree,Agree,Agree,Disagree,I Don't Know,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,81.104,136.745,137.595,5,Agree,Agree,25.498,37.793,40.948,3,Agree,Agree,Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,100,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,55-64,Brain,2,0,1,0,0,1027,1086,3126,4219,224.327,NA,Correct,NA,Correct
521,100,TRUE,Yes,53,Female,NA,FALSE,Victoria,Victoria,Major City,Year 10 or below,NA,"No, not employed - not looking for work",$600 - $799,6.402,12.727,13.482,3,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,35.959,39.996,41.235,2,Strongly Agree,Strongly Agree,12.175,13.472,14.084,2,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,0,0,0,0,0,0,0,0,5,FALSE,5,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,45-54,Clubs,4,0,0,0,1,108,180,375,567,71.687,NA,Correct,NA,Correct
529,100,TRUE,Yes,64,Male,NA,TRUE,Victoria,Victoria,Major City,Year 10 or below,NA,"Yes, full time","$1,500 - $1,999",10.838,25.88,26.952,3,Agree,Slightly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,7.347,8.35,10.471,2,Agree,Agree,24.541,26.311,27.829,3,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,52,FALSE,52,10,60,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,55-64,Brain,2,0,1,0,0,201,414,1120,1676,160.471,NA,Correct,NA,Correct
530,100,TRUE,Yes,59,Female,NA,FALSE,Victoria,Victoria,Major City,Year 10 or below,NA,"No, not employed - not looking for work","$1,250 - $1,499",18.327,39.169,40.342,12,Strongly Agree,Strongly Disagree,Strongly Disagree,Slightly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,40.252,214.021,214.991,10,Strongly Agree,Strongly Agree,24.456,36.133,37.263,9,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,0,0,0,0,0,10,0,0,30,FALSE,40,200,0,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,4,Moderate Risk,Female,55-64,Clubs,4,0,0,0,1,241,340,1171,1523,186.113,NA,Correct,NA,Correct
531,100,TRUE,Yes,32,Female,NA,FALSE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"No, not employed - looking for work","$1,500 - $1,999",3.844,14.331,14.814,12,Agree,Agree,Agree,I Don't Know,I Don't Know,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,0.759,12.999,13.813,9,Slightly Agree,Slightly Agree,0.733,12.74,13.398,10,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Control,1,1,0,0,0,NA,66,444,516,0,0,Control,Control,CTRL
535,100,TRUE,Yes,38,Female,NA,FALSE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, full time","$1,500 - $1,999",4.135,65.738,67.264,6,Strongly Agree,Strongly Agree,Slightly Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,11.694,16.528,17.294,3,Agree,Agree,17.282,18.921,20.75,3,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,0,0,0,0,0,0,0,0,10,FALSE,10,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,35-44,Brain,2,0,1,0,0,99,5368,705,6078,85.846,NA,Correct,NA,Correct
536,100,TRUE,Yes,59,Female,NA,FALSE,Victoria,Victoria,Inner Regional,"A trade, technical certificate or diploma",NA,"No, not employed - not looking for work","$2,000 - $2,499",3.901,30.665,31.431,14,Strongly Agree,Strongly Agree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,3.567,42.899,43.522,14,Strongly Agree,Strongly Agree,6.64,24.516,25.368,10,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,0,0,0,0,0,0,0,0,6,FALSE,6,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,55-64,Control,1,1,0,0,0,NA,7929,657,8619,0,0,Control,Control,CTRL
537,100,TRUE,Yes,65,Male,NA,TRUE,Victoria,Victoria,Remote,"A trade, technical certificate or diploma",NA,"Yes, part time",$800 - $999,111.681,129.772,131.94,3,Strongly Agree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,266.46,273.271,274.544,2,Strongly Agree,Strongly Agree,38.931,41.839,43.776,2,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Slightly Agree,Disagree,Slightly Agree,Disagree,0,30,20,0,0,0,21,0,52,FALSE,123,200,50,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,1,Low Risk,Male,65+,Design,3,0,0,1,0,245,556,2337,2923,201.508,NA,Correct,NA,Correct
549,100,TRUE,Yes,53,Male,NA,TRUE,New South Wales,New South Wales,Major City,Postgraduate degree,NA,"Yes, full time","$2,000 - $2,499",0.658,20.988,22.332,5,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,1.367,31.268,32.098,13,Slightly Agree,Slightly Agree,1.869,21.047,21.827,9,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,5,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Control,1,1,0,0,0,NA,67,454,529,0,0,Control,Control,CTRL
551,100,TRUE,Yes,47,Female,NA,FALSE,Victoria,Victoria,Outer Regional,Year 10 or below,NA,"No, not employed - not looking for work",$600 - $799,3.999,33.613,34.853,12,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,15.641,78.453,79.301,15,Agree,Agree,5.821,37.932,38.8,9,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Slightly Agree,0,40,0,0,0,0,0,0,26,FALSE,66,50,0,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,1,Low Risk,Female,45-54,Design,3,0,0,1,0,311,431,884,1560,249.04,NA,Correct,NA,Correct
556,100,TRUE,Yes,30,Male,NA,TRUE,New South Wales,New South Wales,Major City,Postgraduate degree,NA,"Yes, full time","$4,000 - $4,999",2.013,3.987,11.983,3,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Slightly Disagree,Disagree,Disagree,Slightly Agree,58.603,59.667,60.627,3,Agree,Strongly Agree,14.151,15.126,16.247,3,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,3,0,2,0,0,4,0,4,0,FALSE,13,1000,0,Almost always,Most of the time,Most of the time,Sometimes,Most of the time,Almost always,Almost always,Most of the time,Most of the time,20,High Risk,Male,25-34,Clubs,4,0,0,0,1,105,146,364,520,54.499,18.54,Depression,Correct,Correct
559,100,TRUE,Yes,22,Male,NA,TRUE,New South Wales,New South Wales,Inner Regional,Year 12 or equivalent,NA,"Yes, full time",$800 - $999,0.951,3.248,3.75,5,Agree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,0.71,3.721,4.337,6,Slightly Agree,Agree,1.062,1.945,2.621,3,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,0,40,0,0,0,0,0,0,0,FALSE,40,500,0,Most of the time,Most of the time,Most of the time,Almost always,Most of the time,Most of the time,Most of the time,Almost always,Most of the time,20,High Risk,Male,18-24,Brain,2,0,1,0,0,68,125,292,423,50.772,NA,Correct,NA,Correct
567,100,TRUE,Yes,40,Female,NA,FALSE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, full time","$5,000 or more",0.543,4.573,5.052,10,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,0.527,4.671,4.71,10,Agree,Agree,0.552,3.222,3.813,6,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Strongly Agree,Agree,Agree,0,1,0,3,0,3,0,0,0,FALSE,7,46,0,Almost always,Most of the time,Most of the time,Almost always,Most of the time,Almost always,Most of the time,Almost always,Most of the time,22,High Risk,Female,35-44,Control,1,1,0,0,0,NA,99,497,606,0,0,Control,Control,CTRL
570,100,TRUE,Yes,24,Male,NA,TRUE,New South Wales,New South Wales,Outer Regional,Postgraduate degree,NA,"Yes, part time","$1,000 - $1,249",178.942,184.464,185.609,4,Strongly Agree,Disagree,Disagree,Disagree,Slightly Disagree,Strongly Agree,Agree,Slightly Disagree,Agree,Slightly Agree,Agree,7.468,8.164,87.131,2,Slightly Agree,Slightly Disagree,5.196,5.726,7.033,2,Agree,Slightly Agree,Strongly Agree,Agree,Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes,Never,2,Low Risk,Male,18-24,Clubs,4,0,0,0,1,204,278,2330,2625,59.073,NA,Correct,NA,Correct
575,100,TRUE,Yes,27,Female,NA,FALSE,Victoria,Victoria,Inner Regional,Undergraduate university degree,NA,"No, not employed - looking for work",Prefer not to say,2.393,14.871,15.674,9,Agree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,1.313,6.371,6.932,5,Agree,Agree,1.331,3.993,4.963,4,Agree,Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Agree,Disagree,Slightly Agree,Slightly Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Clubs,4,0,0,0,1,70,129,265,407,46.13,NA,Correct,NA,Correct
